Dataset;Support;Size;Temps d'exécution (s);Mémoire maximale (Ko);Titre variables;Supports motifs;Motifs detectés
./data/Clean/Chickenpox.csv;1;0;9.308707237243652;6.962890625;0;0;0
./data/Clean/Chickenpox.csv;0.9;0;9.789552211761475;5.6689453125;0;0;0
./data/Clean/Chickenpox.csv;0.8;1;9.806201934814453;7.0341796875;['1 : BUDAPEST', '2 : BARANYA', '3 : BACS', '4 : BEKES', '5 : BORSOD', '6 : CSONGRAD', '7 : FEJER', '8 : GYOR', '9 : HAJDU', '10 : HEVES', '11 : JASZ', '12 : KOMAROM', '13 : NOGRAD', '14 : PEST', '15 : SOMOGY', '16 : SZABOLCS', '17 : TOLNA', '18 : VAS', '19 : VESZPREM', '20 : ZALA'];[0.8022076613644553];[{'1+', '14+'}]
./data/Clean/Chickenpox.csv;0.7;117;11.580836534500122;43.1513671875;['1 : BUDAPEST', '2 : BARANYA', '3 : BACS', '4 : BEKES', '5 : BORSOD', '6 : CSONGRAD', '7 : FEJER', '8 : GYOR', '9 : HAJDU', '10 : HEVES', '11 : JASZ', '12 : KOMAROM', '13 : NOGRAD', '14 : PEST', '15 : SOMOGY', '16 : SZABOLCS', '17 : TOLNA', '18 : VAS', '19 : VESZPREM', '20 : ZALA'];[0.7574219927784028, 0.7549142894963267, 0.7282267375589236, 0.7591722372978578, 0.7340290187599738, 0.7247997882057052, 0.7630919025452085, 0.7548407498106353, 0.728778285201609, 0.7450379097079739, 0.743133231848567, 0.7311609710180099, 0.8022076613644553, 0.7510681639346674, 0.7214831483810238, 0.7234907818003986, 0.7009435141674204, 0.75078871312904, 0.7100697891617211, 0.7415815444804789, 0.7254101675969437, 0.7318522440635089, 0.7350291584853766, 0.7664820820555813, 0.7524654179628036, 0.7092902684933925, 0.7478177098271082, 0.7382796125929357, 0.7137394194777211, 0.7868966988035093, 0.7450746795508196, 0.7129966686522382, 0.7134452607349556, 0.7441113096682624, 0.7429199667600621, 0.748501628904038, 0.7646141740390202, 0.7430376302571683, 0.7250424691684868, 0.7256749104654326, 0.7524433560570962, 0.7039292254064906, 0.7600547135261544, 0.7082460049565749, 0.7075841477853524, 0.7365440760106191, 0.7273221994249197, 0.7187401181047353, 0.7287929931387473, 0.7374780300188997, 0.703789500003677, 0.7353821489766953, 0.7035835888837411, 0.71229804163817, 0.7463027923018657, 0.7596796611291283, 0.7700928806230282, 0.7393018142240461, 0.7166001132511159, 0.7205491943727432, 0.7050249667232922, 0.759716430971974, 0.7273516152991962, 0.7324846853604547, 0.7354336267566792, 0.70905494149918, 0.7082607128937131, 0.7772777079150763, 0.7566057022672286, 0.7246085850229076, 0.7194460990873724, 0.72117428170112, 0.7574072848412646, 0.7260573168310278, 0.7039807031864745, 0.7288224090130239, 0.7788220413145954, 0.7341319743199417, 0.7385149395871482, 0.7479353733242144, 0.7189754450989476, 0.7796603937314772, 0.7438906906111883, 0.7282046756532162, 0.7575028864326634, 0.738610541178547, 0.7277413756333605, 0.7409417492149638, 0.7678866900522867, 0.7339554790742825, 0.7177032085364867, 0.7202770975356851, 0.7115994146241019, 0.7022010427927431, 0.7381766570329679, 0.7102389304388113, 0.7404049095094167, 0.7648053772218177, 0.7256675564968635, 0.713305535332142, 0.709584427236158, 0.7569660467271163, 0.7140703480633324, 0.7549804752134489, 0.7054809127745788, 0.72313779130908, 0.7328597377574808, 0.7055103286488553, 0.7666365153955332, 0.7306020694067553, 0.7326170567946992, 0.7010979475073723, 0.779755995322876, 0.7127834035637332, 0.7538920878652164, 0.7010685316330958, 0.7201667880071481];[{'1+', '2+'}, {'1+', '3+'}, {'1+', '4+'}, {'1+', '5+'}, {'1+', '6+'}, {'7+', '1+'}, {'1+', '8+'}, {'9+', '1+'}, {'10+', '1+'}, {'11+', '1+'}, {'1+', '12+'}, {'13+', '1+'}, {'1+', '14+'}, {'1+', '15+'}, {'1+', '16+'}, {'1+', '17+'}, {'1+', '18+'}, {'19+', '1+'}, {'1+', '20+'}, {'3+', '2+'}, {'2+', '4+'}, {'2+', '5+'}, {'7+', '2+'}, {'8+', '2+'}, {'9+', '2+'}, {'10+', '2+'}, {'11+', '2+'}, {'2+', '12+'}, {'13+', '2+'}, {'2+', '14+'}, {'15+', '2+'}, {'2+', '16+'}, {'2+', '17+'}, {'19+', '2+'}, {'3+', '5+'}, {'7+', '3+'}, {'8+', '3+'}, {'9+', '3+'}, {'10+', '3+'}, {'11+', '3+'}, {'3+', '12+'}, {'13+', '3+'}, {'3+', '14+'}, {'15+', '3+'}, {'3+', '16+'}, {'19+', '3+'}, {'4+', '5+'}, {'8+', '4+'}, {'9+', '4+'}, {'11+', '4+'}, {'12+', '4+'}, {'14+', '4+'}, {'16+', '4+'}, {'19+', '4+'}, {'7+', '5+'}, {'8+', '5+'}, {'9+', '5+'}, {'10+', '5+'}, {'11+', '5+'}, {'12+', '5+'}, {'13+', '5+'}, {'14+', '5+'}, {'15+', '5+'}, {'16+', '5+'}, {'19+', '5+'}, {'6+', '8+'}, {'6+', '14+'}, {'7+', '8+'}, {'7+', '9+'}, {'7+', '10+'}, {'7+', '11+'}, {'7+', '12+'}, {'7+', '14+'}, {'7+', '15+'}, {'7+', '16+'}, {'7+', '19+'}, {'9+', '8+'}, {'10+', '8+'}, {'11+', '8+'}, {'8+', '12+'}, {'13+', '8+'}, {'8+', '14+'}, {'8+', '15+'}, {'8+', '16+'}, {'19+', '8+'}, {'9+', '10+'}, {'9+', '11+'}, {'9+', '12+'}, {'9+', '14+'}, {'9+', '15+'}, {'9+', '16+'}, {'9+', '19+'}, {'11+', '10+'}, {'10+', '12+'}, {'10+', '14+'}, {'10+', '15+'}, {'11+', '12+'}, {'11+', '14+'}, {'11+', '15+'}, {'11+', '16+'}, {'11+', '17+'}, {'11+', '19+'}, {'11+', '20+'}, {'14+', '12+'}, {'12+', '16+'}, {'19+', '12+'}, {'13+', '14+'}, {'13+', '15+'}, {'15+', '14+'}, {'14+', '16+'}, {'14+', '17+'}, {'14+', '18+'}, {'19+', '14+'}, {'14+', '20+'}, {'19+', '15+'}, {'19+', '16+'}, {'19+', '20+'}]
./data/Clean/Chickenpox.csv;0.6;386;17.55262279510498;104.4052734375;['1 : BUDAPEST', '2 : BARANYA', '3 : BACS', '4 : BEKES', '5 : BORSOD', '6 : CSONGRAD', '7 : FEJER', '8 : GYOR', '9 : HAJDU', '10 : HEVES', '11 : JASZ', '12 : KOMAROM', '13 : NOGRAD', '14 : PEST', '15 : SOMOGY', '16 : SZABOLCS', '17 : TOLNA', '18 : VAS', '19 : VESZPREM', '20 : ZALA'];[0.6669681793780013, 0.6727925224847588, 0.6811907545907149, 0.6834042991300255, 0.6846103499753642, 0.6739912193615285, 0.6996124458564064, 0.6671667365293681, 0.7035835888837411, 0.6801170751796207, 0.6354049462792596, 0.694597039292254, 0.6913098153418492, 0.6740353431729432, 0.6899419771879896, 0.691456894713232, 0.6878755120200616, 0.6916848677388753, 0.6908685772277009, 0.6880299453600135, 0.6742191923871718, 0.6809774895022098, 0.6607393679999412, 0.667644744486362, 0.6908538692905627, 0.6973032997256969, 0.6787860068686067, 0.6668872857237408, 0.6416778814687346, 0.6535766026136004, 0.6784992020944103, 0.6921628756958693, 0.6661151190239812, 0.6778373449231878, 0.6653723681984983, 0.6943984821408873, 0.6871989469117009, 0.6322206778888227, 0.6837867054956207, 0.6889197755568792, 0.669181723917312, 0.6953765599605827, 0.6668063920694803, 0.6899272692508512, 0.6820952927247189, 0.690927408976254, 0.678697759245777, 0.674608952721336, 0.6716673652936808, 0.6591509107890073, 0.6984284569167751, 0.6850074642780977, 0.6702921731712519, 0.637339040012943, 0.6667107904780815, 0.6512306866400454, 0.6547017598046786, 0.6828601054559092, 0.6692699715401417, 0.6329854906200131, 0.6132474389804458, 0.6294408777696884, 0.6009295416271391, 0.6152183025569748, 0.6378979416241976, 0.6044815084460329, 0.6311690603834359, 0.6263595649392194, 0.609217464204558, 0.6336547017598047, 0.6025915385237643, 0.6058419926313235, 0.6325442525058648, 0.6338753208168788, 0.6006280289158045, 0.6206896551724138, 0.6471565880527427, 0.6320147667688868, 0.6112471595296401, 0.6184614026959648, 0.6320074128003177, 0.6028195115494076, 0.6630632220677889, 0.6139240040888065, 0.6273597046646222, 0.6136077834403336, 0.6117766452666181, 0.6124017325949949, 0.6124311484692715, 0.6383318257697767, 0.6029224671093756, 0.6208735043866422, 0.6457299181503299, 0.6468697832785463, 0.6195718519499047, 0.6150565152484538, 0.6174318470962855, 0.6043123671689428, 0.663975114170362, 0.6246534442311794, 0.6119531405122774, 0.6278818364330311, 0.6092395261102654, 0.6001867908016562, 0.626815510990506, 0.6388907273810311, 0.6240945426199248, 0.600716276538634, 0.601826725792574, 0.646855075341408, 0.607945227642097, 0.6086953324361492, 0.6195939138556121, 0.6286540031327906, 0.6335885160426824, 0.6143358263286782, 0.6352358050021695, 0.6127694310234518, 0.6417661290915643, 0.6175200947191152, 0.6189173487472515, 0.6258668490450872, 0.6257638934851193, 0.6031283782293114, 0.6185275884130871, 0.6394349210551474, 0.6022606099381531, 0.6209617520094719, 0.6601363425772718, 0.6172112280392114, 0.6324118810716203, 0.6553342011016244, 0.6035475544377523, 0.6151374089027144, 0.638773063883925, 0.6025621226494878, 0.6649458380214883, 0.6319118112089189, 0.6352358050021695, 0.6078569800192674, 0.6709099065310595, 0.6187261455644538, 0.6348533986365742, 0.6153727358969268, 0.6207190710466903, 0.6443106022164862, 0.6261315919135761, 0.6152256565255441, 0.6250432045653437, 0.6505467675631155, 0.6062685228083335, 0.6192850471757084, 0.6009883733756922, 0.6147550025371191, 0.612460564343548, 0.6143431802972474, 0.63138967944051, 0.6008118781300329, 0.6140416675859127, 0.6356770431163177, 0.6336988255712195, 0.6048492068744898, 0.6033416433178165, 0.6445312212735603, 0.6100778785271471, 0.6128576786462815, 0.6028562813922533, 0.6470609864613439, 0.6296247269839169, 0.6088718276818085, 0.6062611688397643, 0.6457887498988829, 0.6117104595494959, 0.6123281929093035, 0.6558563328700333, 0.613151837389047, 0.6337429493826343, 0.6346769033909149, 0.6090189070531913, 0.6360226796390672, 0.6120046182922614, 0.642023517991484, 0.6078569800192674, 0.6211897250351152, 0.6238518616571432, 0.6591729726947148, 0.6239033394371273, 0.6159904692567344, 0.6238592156257124, 0.6218001044263537, 0.6556136519072517, 0.6177186518704819, 0.6324633588516043, 0.6468697832785463, 0.6003412241416081, 0.6115854420838205, 0.6246828601054559, 0.655893102712879, 0.6217559806149389, 0.6248078775711312, 0.6616586140710835, 0.630485141306506, 0.6004735955758526, 0.625910972856502, 0.6397658496407587, 0.6342503732139049, 0.6111589119068105, 0.6157992660739368, 0.6367654304645501, 0.614482905700061, 0.6530691787823298, 0.6319338731146263, 0.6080408292334959, 0.6043638449489267, 0.6205793456438767, 0.6390672226266905, 0.6001647288959487, 0.6152550723998206, 0.6503408564431795, 0.6201307535611593, 0.6215574234635721, 0.6409277766746825, 0.6030254226693436, 0.6579816297865143, 0.6164684772137284, 0.6083423419448305, 0.6369492796787787, 0.6115854420838205, 0.605496356108574, 0.6268522808333518, 0.6413028290717085, 0.6007383384443414, 0.6078275641449908, 0.6185128804759489, 0.6180128106132474, 0.630955795294931, 0.6172774137563336, 0.6410822100146344, 0.6151521168398526, 0.6062464609026261, 0.6239695251542495, 0.6057022672285098, 0.644303248247917, 0.6080187673277885, 0.6107250277612314, 0.6207484869209668, 0.6179392709275561, 0.6064229561482855, 0.6011354527470749, 0.6030033607636361, 0.6210499996323016, 0.6059890720027062, 0.6236827203800531, 0.6034445988777843, 0.6055551878571271, 0.62277082827748, 0.6008927717842933, 0.6255138585537685, 0.6122325913179048, 0.6051654275229628, 0.604643295754554, 0.6209029202609188, 0.6481567277781455, 0.6429354100940573, 0.612673829432053, 0.6021870702524618, 0.6372507923901133, 0.6076584228679006, 0.6125414579978086, 0.6602319441686706, 0.623726844191468, 0.6134459961318125, 0.6211897250351152, 0.600127959053103, 0.6543340613762216, 0.6225796250946823, 0.6172038740706423, 0.6328678271229069, 0.6308160698921172, 0.6132768548547224, 0.6229693854288467, 0.6536501422992919, 0.6225355012832675, 0.6169611931078607, 0.6195056662327825, 0.624425471205536, 0.6252123458424339, 0.6114457166810069, 0.6240724807142174, 0.6058199307256161, 0.6323751112287747, 0.61713768835352, 0.6424353402313558, 0.6163287518109147, 0.601459027364117, 0.6049080386230429, 0.6634088585905383, 0.6261977776306984, 0.6251682220310191, 0.6316617762775681, 0.6632470712820173, 0.632345695354498, 0.6126591214949147, 0.6398614512321574, 0.6179833947389709, 0.608901243556085, 0.6174906788448387, 0.6468183054985623, 0.6162772740309308, 0.6106514880755399, 0.6167038042079408, 0.6266243078077084, 0.6107397356983696, 0.6240577727770792, 0.6317206080261213, 0.6024959369323656, 0.6393834432751634, 0.6132695008861532, 0.6332134636456563, 0.6292496745868909, 0.6416043417830433, 0.6026356623351792, 0.6360006177333598, 0.6196453916355962, 0.6355373177135041, 0.6002235606445018, 0.601451673395548, 0.6322795096373758, 0.6031872099778646, 0.6020841146924938, 0.6212044329722535, 0.6465020848500893, 0.6119384325751391, 0.6338679668483097, 0.6477007817268589, 0.6038931909605019, 0.600025003493135, 0.6223957758804539, 0.6232120663916283, 0.65110566917437, 0.6254256109309388, 0.6052904449886382, 0.664136901478883, 0.6361329891676043, 0.601510505144101, 0.6000470653988424, 0.628676065038498, 0.6001794368330869, 0.6125193960921012, 0.6351696192850472, 0.6011428067156441, 0.6096513483501371, 0.638243578146947, 0.6002014987387944, 0.6029151131408065, 0.6399570528235562, 0.6139092961516682, 0.6056434354799568, 0.6393687353380252, 0.6119972643236923, 0.6135342437546422, 0.6055037100771431, 0.6147550025371191, 0.6133577485089828, 0.6368316161816724, 0.6187187915958847, 0.6348681065737125, 0.6100484626528706, 0.6110559563468426, 0.6567167471926225, 0.6032681036321251, 0.6265581220905861, 0.6050551179944257, 0.617196520102073, 0.6030842544178966, 0.6356549812106103, 0.6109824166611512, 0.6120193262293997, 0.6024076893095359, 0.6043932608232032, 0.6571285694324942, 0.6121149278207985, 0.6139828358373597, 0.6141813929887263, 0.602466521058089, 0.600657444790081];[{'2+', '18+'}, {'2+', '20+'}, {'3+', '17+'}, {'3+', '18+'}, {'3+', '20+'}, {'6+', '4+'}, {'10+', '4+'}, {'13+', '4+'}, {'16+', '4+'}, {'17+', '4+'}, {'18+', '4+'}, {'20+', '4+'}, {'6+', '5+'}, {'17+', '5+'}, {'18+', '5+'}, {'20+', '5+'}, {'7+', '6+'}, {'10+', '6+'}, {'11+', '6+'}, {'6+', '12+'}, {'13+', '6+'}, {'6+', '15+'}, {'6+', '16+'}, {'6+', '17+'}, {'6+', '18+'}, {'19+', '6+'}, {'6+', '20+'}, {'7+', '13+'}, {'7+', '17+'}, {'7+', '18+'}, {'7+', '20+'}, {'8+', '18+'}, {'8+', '20+'}, {'9+', '18+'}, {'9+', '20+'}, {'13+', '10+'}, {'10+', '16+'}, {'10+', '17+'}, {'10+', '18+'}, {'10+', '20+'}, {'11+', '13+'}, {'11+', '18+'}, {'13+', '12+'}, {'12+', '17+'}, {'12+', '18+'}, {'20+', '12+'}, {'13+', '16+'}, {'13+', '17+'}, {'13+', '18+'}, {'13+', '20+'}, {'15+', '18+'}, {'15+', '20+'}, {'17+', '16+'}, {'18+', '16+'}, {'20+', '16+'}, {'17+', '18+'}, {'20+', '17+'}, {'19+', '18+'}, {'20+', '18+'}, {'3+', '1+', '2+'}, {'1+', '2+', '4+'}, {'1+', '2+', '5+'}, {'1+', '2+', '6+'}, {'7+', '1+', '2+'}, {'9+', '1+', '2+'}, {'10+', '1+', '2+'}, {'11+', '1+', '2+'}, {'1+', '2+', '12+'}, {'13+', '1+', '2+'}, {'15+', '1+', '2+'}, {'1+', '2+', '16+'}, {'1+', '2+', '17+'}, {'19+', '1+', '2+'}, {'1+', '3+', '5+'}, {'1+', '3+', '6+'}, {'7+', '1+', '3+'}, {'1+', '3+', '8+'}, {'9+', '1+', '3+'}, {'10+', '1+', '3+'}, {'11+', '1+', '3+'}, {'1+', '3+', '12+'}, {'13+', '1+', '3+'}, {'1+', '3+', '14+'}, {'15+', '1+', '3+'}, {'19+', '1+', '3+'}, {'1+', '4+', '5+'}, {'1+', '4+', '8+'}, {'9+', '1+', '4+'}, {'11+', '1+', '4+'}, {'1+', '14+', '4+'}, {'19+', '1+', '4+'}, {'7+', '1+', '5+'}, {'1+', '8+', '5+'}, {'9+', '1+', '5+'}, {'10+', '1+', '5+'}, {'11+', '1+', '5+'}, {'1+', '12+', '5+'}, {'13+', '1+', '5+'}, {'1+', '14+', '5+'}, {'1+', '15+', '5+'}, {'1+', '16+', '5+'}, {'19+', '1+', '5+'}, {'1+', '8+', '6+'}, {'9+', '1+', '6+'}, {'1+', '14+', '6+'}, {'7+', '1+', '8+'}, {'7+', '1+', '9+'}, {'7+', '11+', '1+'}, {'7+', '1+', '12+'}, {'7+', '1+', '14+'}, {'7+', '1+', '15+'}, {'7+', '1+', '19+'}, {'10+', '1+', '8+'}, {'11+', '1+', '8+'}, {'1+', '12+', '8+'}, {'13+', '1+', '8+'}, {'1+', '15+', '8+'}, {'1+', '16+', '8+'}, {'19+', '1+', '8+'}, {'9+', '10+', '1+'}, {'9+', '11+', '1+'}, {'9+', '1+', '12+'}, {'9+', '1+', '15+'}, {'9+', '1+', '16+'}, {'9+', '1+', '19+'}, {'10+', '1+', '14+'}, {'10+', '1+', '15+'}, {'11+', '1+', '12+'}, {'11+', '1+', '14+'}, {'11+', '1+', '15+'}, {'11+', '1+', '19+'}, {'1+', '14+', '12+'}, {'1+', '15+', '12+'}, {'19+', '1+', '12+'}, {'13+', '1+', '14+'}, {'13+', '1+', '15+'}, {'1+', '15+', '14+'}, {'1+', '14+', '16+'}, {'1+', '14+', '17+'}, {'1+', '14+', '18+'}, {'19+', '1+', '14+'}, {'1+', '14+', '20+'}, {'19+', '1+', '15+'}, {'3+', '2+', '5+'}, {'7+', '3+', '2+'}, {'3+', '8+', '2+'}, {'9+', '3+', '2+'}, {'11+', '3+', '2+'}, {'3+', '2+', '12+'}, {'3+', '2+', '14+'}, {'15+', '3+', '2+'}, {'3+', '19+', '2+'}, {'2+', '4+', '5+'}, {'8+', '2+', '4+'}, {'9+', '2+', '4+'}, {'11+', '2+', '4+'}, {'2+', '14+', '4+'}, {'19+', '2+', '4+'}, {'7+', '2+', '5+'}, {'8+', '2+', '5+'}, {'9+', '2+', '5+'}, {'11+', '2+', '5+'}, {'2+', '12+', '5+'}, {'2+', '14+', '5+'}, {'15+', '2+', '5+'}, {'19+', '2+', '5+'}, {'6+', '2+', '14+'}, {'7+', '8+', '2+'}, {'7+', '2+', '9+'}, {'7+', '11+', '2+'}, {'7+', '2+', '12+'}, {'7+', '2+', '14+'}, {'7+', '2+', '15+'}, {'7+', '19+', '2+'}, {'9+', '8+', '2+'}, {'10+', '8+', '2+'}, {'11+', '8+', '2+'}, {'8+', '2+', '12+'}, {'13+', '8+', '2+'}, {'15+', '8+', '2+'}, {'8+', '2+', '16+'}, {'19+', '8+', '2+'}, {'9+', '10+', '2+'}, {'9+', '11+', '2+'}, {'9+', '2+', '12+'}, {'9+', '2+', '14+'}, {'9+', '2+', '15+'}, {'9+', '19+', '2+'}, {'10+', '2+', '14+'}, {'11+', '2+', '12+'}, {'11+', '2+', '14+'}, {'11+', '2+', '15+'}, {'11+', '19+', '2+'}, {'2+', '14+', '12+'}, {'15+', '2+', '12+'}, {'19+', '2+', '12+'}, {'13+', '2+', '14+'}, {'15+', '2+', '14+'}, {'2+', '14+', '16+'}, {'2+', '14+', '17+'}, {'19+', '2+', '14+'}, {'15+', '19+', '2+'}, {'3+', '14+', '4+'}, {'7+', '3+', '5+'}, {'8+', '3+', '5+'}, {'9+', '3+', '5+'}, {'10+', '3+', '5+'}, {'3+', '12+', '5+'}, {'3+', '14+', '5+'}, {'19+', '3+', '5+'}, {'7+', '8+', '3+'}, {'7+', '3+', '9+'}, {'7+', '10+', '3+'}, {'7+', '11+', '3+'}, {'7+', '3+', '12+'}, {'7+', '3+', '14+'}, {'7+', '3+', '15+'}, {'7+', '19+', '3+'}, {'9+', '8+', '3+'}, {'10+', '8+', '3+'}, {'11+', '8+', '3+'}, {'8+', '3+', '12+'}, {'13+', '8+', '3+'}, {'8+', '3+', '14+'}, {'15+', '8+', '3+'}, {'8+', '3+', '16+'}, {'19+', '8+', '3+'}, {'9+', '10+', '3+'}, {'9+', '11+', '3+'}, {'9+', '3+', '12+'}, {'9+', '3+', '14+'}, {'9+', '3+', '15+'}, {'9+', '19+', '3+'}, {'10+', '3+', '14+'}, {'11+', '3+', '12+'}, {'11+', '3+', '14+'}, {'11+', '19+', '3+'}, {'3+', '14+', '12+'}, {'19+', '3+', '12+'}, {'13+', '3+', '14+'}, {'15+', '3+', '14+'}, {'3+', '14+', '16+'}, {'19+', '3+', '14+'}, {'15+', '19+', '3+'}, {'8+', '4+', '5+'}, {'9+', '4+', '5+'}, {'14+', '4+', '5+'}, {'7+', '8+', '4+'}, {'7+', '9+', '4+'}, {'7+', '14+', '4+'}, {'9+', '8+', '4+'}, {'11+', '8+', '4+'}, {'8+', '14+', '4+'}, {'19+', '8+', '4+'}, {'9+', '11+', '4+'}, {'9+', '14+', '4+'}, {'11+', '12+', '4+'}, {'11+', '14+', '4+'}, {'11+', '19+', '4+'}, {'14+', '12+', '4+'}, {'15+', '14+', '4+'}, {'19+', '14+', '4+'}, {'7+', '8+', '5+'}, {'7+', '9+', '5+'}, {'7+', '10+', '5+'}, {'7+', '12+', '5+'}, {'7+', '14+', '5+'}, {'7+', '15+', '5+'}, {'7+', '19+', '5+'}, {'9+', '8+', '5+'}, {'10+', '8+', '5+'}, {'11+', '8+', '5+'}, {'8+', '12+', '5+'}, {'13+', '8+', '5+'}, {'8+', '14+', '5+'}, {'8+', '15+', '5+'}, {'8+', '16+', '5+'}, {'19+', '8+', '5+'}, {'9+', '10+', '5+'}, {'9+', '11+', '5+'}, {'9+', '12+', '5+'}, {'9+', '14+', '5+'}, {'9+', '15+', '5+'}, {'9+', '16+', '5+'}, {'9+', '19+', '5+'}, {'10+', '14+', '5+'}, {'11+', '14+', '5+'}, {'11+', '19+', '5+'}, {'14+', '12+', '5+'}, {'13+', '14+', '5+'}, {'15+', '14+', '5+'}, {'14+', '16+', '5+'}, {'19+', '14+', '5+'}, {'19+', '15+', '5+'}, {'9+', '6+', '8+'}, {'6+', '14+', '8+'}, {'7+', '8+', '9+'}, {'7+', '10+', '8+'}, {'7+', '11+', '8+'}, {'7+', '8+', '12+'}, {'7+', '8+', '14+'}, {'7+', '8+', '15+'}, {'7+', '8+', '16+'}, {'7+', '8+', '19+'}, {'7+', '10+', '9+'}, {'7+', '11+', '9+'}, {'7+', '9+', '12+'}, {'7+', '14+', '9+'}, {'7+', '15+', '9+'}, {'7+', '19+', '9+'}, {'7+', '10+', '14+'}, {'7+', '11+', '14+'}, {'7+', '11+', '19+'}, {'7+', '14+', '12+'}, {'7+', '15+', '14+'}, {'7+', '14+', '16+'}, {'7+', '19+', '14+'}, {'7+', '19+', '15+'}, {'9+', '10+', '8+'}, {'9+', '11+', '8+'}, {'9+', '8+', '12+'}, {'9+', '13+', '8+'}, {'9+', '8+', '15+'}, {'9+', '8+', '16+'}, {'9+', '8+', '19+'}, {'11+', '10+', '8+'}, {'10+', '8+', '12+'}, {'10+', '8+', '14+'}, {'10+', '8+', '15+'}, {'19+', '10+', '8+'}, {'11+', '8+', '12+'}, {'11+', '8+', '14+'}, {'11+', '8+', '15+'}, {'11+', '8+', '19+'}, {'8+', '14+', '12+'}, {'8+', '15+', '12+'}, {'8+', '12+', '16+'}, {'19+', '8+', '12+'}, {'13+', '8+', '14+'}, {'8+', '15+', '14+'}, {'8+', '14+', '16+'}, {'8+', '14+', '17+'}, {'19+', '8+', '14+'}, {'19+', '8+', '15+'}, {'19+', '8+', '16+'}, {'9+', '10+', '12+'}, {'9+', '10+', '14+'}, {'9+', '10+', '15+'}, {'9+', '11+', '12+'}, {'9+', '11+', '14+'}, {'9+', '11+', '15+'}, {'9+', '11+', '19+'}, {'9+', '14+', '12+'}, {'9+', '19+', '12+'}, {'9+', '13+', '14+'}, {'9+', '15+', '14+'}, {'9+', '14+', '16+'}, {'9+', '14+', '17+'}, {'9+', '19+', '14+'}, {'9+', '19+', '15+'}, {'11+', '10+', '14+'}, {'10+', '14+', '12+'}, {'10+', '15+', '14+'}, {'10+', '19+', '14+'}, {'11+', '14+', '12+'}, {'11+', '19+', '12+'}, {'11+', '15+', '14+'}, {'11+', '14+', '16+'}, {'11+', '14+', '17+'}, {'11+', '19+', '14+'}, {'11+', '14+', '20+'}, {'11+', '19+', '15+'}, {'11+', '19+', '20+'}, {'15+', '14+', '12+'}, {'14+', '12+', '16+'}, {'19+', '14+', '12+'}, {'13+', '15+', '14+'}, {'13+', '19+', '14+'}, {'15+', '14+', '16+'}, {'15+', '14+', '17+'}, {'19+', '15+', '14+'}, {'19+', '14+', '16+'}, {'19+', '14+', '17+'}, {'19+', '14+', '20+'}, {'1+', '2+', '8+', '14+'}, {'1+', '9+', '8+', '14+'}]
